,brand,category,rating,number_of_reviews,love,price,online_only,exclusive,limited_edition,price_box
29,Acqua Di Parma,Perfume,0.0,-0.2535211267605634,-0.3966088481777431,275.0,Yes,No,No,14.548180849193407
30,Acqua Di Parma,Perfume,0.0,-0.2535211267605634,-0.40498928084194113,275.0,Yes,No,No,14.548180849193407
31,AERIN,Perfume,4.0,0.6009389671361502,1.13038394075229,130.0,Yes,No,No,10.963919948435288
32,AERIN,Perfume,4.5,0.4694835680751174,0.662638861820308,130.0,Yes,No,No,10.963919948435288
33,AERIN,Perfume,5.0,-0.14084507042253522,-0.09744689144416294,235.0,Yes,No,No,13.728458880472994
34,AERIN,Perfume,4.5,0.3380281690140845,0.3118300526213214,130.0,Yes,No,No,10.963919948435288
35,AERIN,Perfume,4.5,0.11267605633802817,0.4287663223543169,130.0,Yes,No,No,10.963919948435288
36,AERIN,Perfume,5.0,-0.2347417840375587,-0.2929253556811538,30.0,Yes,No,No,5.892806489984965
37,AERIN,Perfume,3.5,0.056338028169014086,-0.1364256480218281,130.0,Yes,No,No,10.963919948435288
38,AERIN,Perfume,4.5,0.19718309859154928,0.331319430910154,130.0,Yes,No,No,10.963919948435288
39,AERIN,Fragrance,4.5,0.056338028169014086,0.48723445722081465,30.0,Yes,No,No,5.892806489984965
40,AERIN,Perfume,4.0,-0.09389671361502347,-0.07795751315533035,130.0,Yes,No,No,10.963919948435288
41,AERIN,Perfume,4.5,0.2347417840375587,0.48723445722081465,180.0,Yes,No,No,12.422911650629937
42,AERIN,Perfume,4.5,-0.14084507042253522,-0.21438316117715844,130.0,Yes,No,No,10.963919948435288
43,AERIN,Perfume,4.5,-0.03755868544600939,0.1364256480218281,130.0,Yes,No,No,10.963919948435288
44,AERIN,Perfume,4.5,-0.16901408450704225,-0.1559150263106607,130.0,Yes,No,No,10.963919948435288
45,AERIN,Perfume,4.0,-0.22535211267605634,-0.11693626973299552,175.0,Yes,No,No,12.29093891756338
46,AERIN,Perfume,4.0,-0.12206572769953052,-0.17540440459949327,175.0,Yes,No,No,12.29093891756338
47,Armani Beauty,Cologne,5.0,6.234741784037559,2.923406743324888,88.0,No,No,No,9.391288728612432
48,Armani Beauty,Perfume Gift Sets,0.0,-0.2535211267605634,-0.32605729877216916,88.0,No,Yes,Yes,9.391288728612432
49,Armani Beauty,Perfume,4.5,8.394366197183098,5.476515299161957,78.0,No,No,No,8.940999128028045
50,Armani Beauty,Perfume,4.5,3.1737089201877935,4.326641980120834,97.0,No,No,No,9.766776201471876
51,Armani Beauty,Cologne,5.0,2.028169014084507,0.8575326447086338,72.0,No,No,No,8.651025360870298
52,Armani Beauty,Cologne,4.5,0.0,0.21438316117715844,77.0,No,No,No,8.893784278203992
53,Armani Beauty,Perfume,4.5,9.136150234741784,1.6176183979731047,97.0,No,No,No,9.766776201471876
54,Armani Beauty,Perfume,4.5,5.455399061032864,2.221789124926915,72.0,No,No,No,8.651025360870298
55,Armani Beauty,Cologne,0.0,-0.2535211267605634,-0.4123952445916975,138.0,No,No,No,11.221166881341228
56,Armani Beauty,Perfume,4.5,0.1784037558685446,0.48723445722081465,97.0,No,No,No,9.766776201471876
57,Armani Beauty,Cologne,5.0,-0.14084507042253522,-0.09744689144416294,126.0,No,No,No,10.831111229874148
58,Armani Beauty,Cologne,4.5,0.08450704225352113,-0.05846813486649776,100.0,No,No,No,9.886487181936577
59,Armani Beauty,Cologne,5.0,-0.009389671361502348,-0.07795751315533035,95.0,No,No,No,9.685517901520962
60,Armani Beauty,Perfume Gift Sets,4.0,-0.215962441314554,-0.038978756577665176,25.0,No,Yes,Yes,5.403531282328869
61,Armani Beauty,Perfume,0.0,-0.2535211267605634,-0.3656207366984993,126.0,No,No,No,10.831111229874148
62,Armani Beauty,Cologne,4.5,2.8450704225352115,-0.28279087897096084,72.0,No,No,No,8.651025360870298
63,Armani Beauty,Perfume,4.5,-0.13145539906103287,-0.19489378288832587,58.0,No,No,No,7.901441522764385
64,Armani Beauty,Cologne,4.5,3.0985915492957745,-0.038978756577665176,79.0,No,No,No,8.987791050934973
65,Armani Beauty,Perfume,4.5,0.009389671361502348,0.21438316117715844,78.0,No,No,No,8.940999128028045
66,Armani Beauty,Cologne,4.5,-0.22535211267605634,-0.38316117715844866,100.0,No,No,No,9.886487181936577
67,Armani Beauty,Cologne,5.0,-0.20657276995305165,-0.34340284544923017,95.0,No,No,No,9.685517901520962
68,Armani Beauty,Cologne Gift Sets,0.0,-0.2535211267605634,-0.42759695965698696,130.0,No,No,Yes,10.963919948435288
69,Atelier Cologne,Fragrance,5.0,-0.24413145539906103,0.2728512960436562,55.0,No,Yes,Yes,7.72460071065679
70,Atelier Cologne,Perfume,4.5,3.352112676056338,3.098811147924381,140.0,No,No,No,11.283835753642643
71,Atelier Cologne,Perfume,4.0,4.460093896713615,3.3131943091015397,140.0,No,No,No,11.283835753642643
72,Atelier Cologne,Perfume,4.0,3.671361502347418,2.8649386084583903,140.0,No,No,No,11.283835753642643
73,Atelier Cologne,Perfume,4.0,0.6854460093896714,0.4092769440654843,140.0,No,No,No,11.283835753642643
74,Atelier Cologne,Fragrance,5.0,-0.24413145539906103,-0.25725979341259014,24.0,No,Yes,No,5.297579160743061
75,Atelier Cologne,Perfume,4.0,0.5539906103286385,0.6431494835314754,140.0,No,No,No,11.283835753642643
76,Atelier Cologne,Perfume,4.5,0.647887323943662,0.4287663223543169,140.0,No,Yes,No,11.283835753642643
77,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.38861820307932177,80.0,Yes,Yes,Yes,9.034169117693915
78,Atelier Cologne,Perfume,4.5,-0.19718309859154928,-0.17540440459949327,140.0,No,Yes,No,11.283835753642643
79,Atelier Cologne,Perfume Gift Sets,5.0,-0.22535211267605634,-0.23854999025531085,135.0,Yes,Yes,Yes,11.12595725714876
80,Atelier Cologne,Perfume Gift Sets,4.5,-0.2347417840375587,-0.2810368349249659,135.0,Yes,Yes,Yes,11.12595725714876
81,Atelier Cologne,Perfume,4.5,0.12206572769953052,-0.17540440459949327,140.0,No,Yes,No,11.283835753642643
82,Atelier Cologne,Perfume Gift Sets,4.5,-0.22535211267605634,-0.19489378288832587,78.0,Yes,No,Yes,8.940999128028045
83,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3617228610407328,80.0,Yes,Yes,Yes,9.034169117693915
84,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.3835509647242253,80.0,Yes,Yes,Yes,9.034169117693915
85,Atelier Cologne,Perfume,4.5,0.3755868544600939,0.0,140.0,No,No,No,11.283835753642643
86,Atelier Cologne,Perfume,4.0,0.5821596244131455,0.11693626973299552,140.0,No,Yes,No,11.283835753642643
87,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.40187098031572793,80.0,Yes,Yes,Yes,9.034169117693915
88,Atelier Cologne,Perfume,4.5,-0.22535211267605634,-0.3120249464042097,140.0,No,No,No,11.283835753642643
89,Atelier Cologne,Perfume,4.0,-0.046948356807511735,-0.11693626973299552,140.0,No,No,No,11.283835753642643
90,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.42389397778210874,140.0,Yes,Yes,No,11.283835753642643
91,Atelier Cologne,Perfume,4.5,-0.14084507042253522,-0.19489378288832587,140.0,No,No,No,11.283835753642643
92,Atelier Cologne,Perfume,4.0,-0.11267605633802817,-0.17540440459949327,275.0,Yes,No,No,14.548180849193407
93,Atelier Cologne,Perfume,4.0,0.39436619718309857,0.5262132137984799,140.0,No,No,No,11.283835753642643
94,Atelier Cologne,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4240888715649971,80.0,Yes,Yes,No,9.034169117693915
95,Atelier Cologne,Perfume Gift Sets,5.0,-0.24413145539906103,-0.3361917754823621,135.0,Yes,Yes,Yes,11.12595725714876
96,Atelier Cologne,Perfume,5.0,-0.215962441314554,-0.038978756577665176,80.0,No,Yes,No,9.034169117693915
97,Atelier Cologne,Perfume,4.5,0.3474178403755869,0.21438316117715844,140.0,No,No,No,11.283835753642643
98,Atelier Cologne,Perfume,5.0,-0.24413145539906103,-0.2829857727538492,275.0,Yes,No,No,14.548180849193407
99,Atelier Cologne,Perfume,4.5,0.018779342723004695,-0.2504385110114987,275.0,No,No,No,14.548180849193407
100,Atelier Cologne,Perfume,4.5,-0.15023474178403756,-0.24907425453128046,140.0,No,No,No,11.283835753642643
101,Atelier Cologne,Perfume,4.0,-0.18779342723004694,-0.3067628142662249,140.0,No,No,No,11.283835753642643
102,Atelier Cologne,Perfume,4.0,-0.1596244131455399,-0.19489378288832587,150.0,No,No,No,11.58809224176199
103,Atelier Cologne,Perfume,3.5,-0.13145539906103287,-0.19489378288832587,140.0,No,No,No,11.283835753642643
104,BALENCIAGA,Perfume,4.5,3.1267605633802815,1.7345546677061001,107.0,No,No,No,10.156321937926906
105,BALENCIAGA,Perfume,4.5,1.107981220657277,0.9354901578639642,117.0,No,No,No,10.521090218290176
106,BERDOUES,Perfume,4.5,0.018779342723004695,-0.05846813486649776,88.0,No,No,No,9.391288728612432
107,BERDOUES,Perfume Gift Sets,4.5,0.03755868544600939,-0.05846813486649776,22.0,Yes,Yes,No,5.076002742512173
108,BERDOUES,Perfume,4.5,0.028169014084507043,0.09744689144416294,88.0,No,No,No,9.391288728612432
109,BERDOUES,Perfume,4.5,-0.1596244131455399,-0.3340479438705905,88.0,Yes,No,No,9.391288728612432
110,BERDOUES,Perfume,4.5,-0.046948356807511735,0.07795751315533035,88.0,No,No,No,9.391288728612432
111,BERDOUES,Perfume,3.0,-0.19718309859154928,-0.2944845059442604,88.0,No,No,No,9.391288728612432
112,BERDOUES,Perfume,4.0,-0.22535211267605634,-0.2582342623270318,25.0,Yes,Yes,No,5.403531282328869
113,BERDOUES,Perfume,4.5,-0.20657276995305165,-0.2638861820307932,88.0,No,No,No,9.391288728612432
114,BERDOUES,Perfume,4.5,-0.22535211267605634,-0.3018904696940168,88.0,No,No,No,9.391288728612432
115,BERDOUES,Perfume,4.0,-0.16901408450704225,-0.23387253946599104,88.0,No,No,No,9.391288728612432
116,BERDOUES,Perfume,3.5,-0.20657276995305165,-0.21438316117715844,88.0,No,No,No,9.391288728612432
117,Bobbi Brown,Perfume,4.0,3.6338028169014085,1.7540440459949327,79.0,No,No,No,8.987791050934973
118,BURBERRY,Perfume,4.5,0.676056338028169,1.1693626973299551,97.0,No,No,No,9.766776201471876
119,BURBERRY,Perfume Gift Sets,5.0,-0.22535211267605634,-0.23387253946599104,136.0,Yes,No,Yes,11.157857313687568
120,BURBERRY,Perfume,4.5,2.2629107981220655,3.2157474176573766,99.0,No,No,No,9.846867029289216
121,BURBERRY,Perfume Gift Sets,3.5,-0.18779342723004694,0.23387253946599104,29.0,No,No,No,5.79980421045907
122,BURBERRY,Perfume,4.5,2.9107981220657275,1.9684272071720912,85.0,No,No,No,9.260148490029655
123,BURBERRY,Perfume,4.5,-0.18779342723004694,-0.21438316117715844,80.0,No,No,No,9.034169117693915
124,BURBERRY,Perfume,4.5,1.0892018779342723,1.5981290196842721,99.0,No,No,No,9.846867029289216
125,BURBERRY,Cologne,5.0,1.0328638497652582,0.05846813486649776,66.0,No,No,No,8.343558863768457
126,BURBERRY,Cologne,5.0,-0.16901408450704225,-0.11693626973299552,99.0,No,No,No,9.846867029289216
127,BURBERRY,Perfume,4.5,1.3427230046948357,1.6371077762619373,99.0,No,No,No,9.846867029289216
128,BURBERRY,Perfume,4.5,4.967136150234742,2.4166829078152405,60.0,No,No,No,8.01579744448119
129,BURBERRY,Perfume,4.0,1.2394366197183098,-0.33073474956148896,103.0,Yes,No,No,10.003703589789698
130,BURBERRY,Perfume,4.5,0.10328638497652583,0.21438316117715844,85.0,No,No,No,9.260148490029655
131,BURBERRY,Cologne,5.0,0.5915492957746479,-0.07795751315533035,80.0,No,No,No,9.034169117693915
132,BURBERRY,Perfume,4.5,2.131455399061033,0.4287663223543169,102.0,No,No,No,9.964900870787623
133,BURBERRY,Perfume Gift Sets,0.0,-0.2535211267605634,-0.31066068992399143,105.0,No,No,Yes,10.080522838937371
134,BURBERRY,Cologne,5.0,-0.1784037558685446,-0.2597934125901384,71.0,No,No,No,8.601063404203895
135,BURBERRY,Cologne,5.0,0.08450704225352113,0.0,71.0,No,No,No,8.601063404203895
136,BURBERRY,Cologne,5.0,0.11267605633802817,-0.09744689144416294,66.0,No,No,No,8.343558863768457
137,BURBERRY,Cologne,4.5,0.6666666666666666,-0.09744689144416294,84.0,No,No,No,9.215713848773868
138,BURBERRY,Perfume,5.0,-0.19718309859154928,-0.4287663223543169,30.0,Yes,No,No,5.892806489984965
139,BURBERRY,Cologne,4.5,-0.20657276995305165,-0.339699863574352,84.0,No,No,No,9.215713848773868
140,BVLGARI,Perfume,4.5,1.7652582159624413,2.221789124926915,98.0,No,No,No,9.806965006640148
141,BVLGARI,Perfume,4.5,4.197183098591549,3.020853634769051,86.0,No,No,No,9.304217753435424
142,BVLGARI,Cologne,5.0,-0.12206572769953052,-0.11693626973299552,86.0,No,No,No,9.304217753435424
143,BVLGARI,Cologne,5.0,0.03755868544600939,0.21438316117715844,94.0,No,No,No,9.64443787350625
144,BVLGARI,Perfume,4.5,1.107981220657277,0.662638861820308,162.0,Yes,No,No,11.934956229423438
145,BVLGARI,Perfume,4.5,1.4460093896713615,1.2278308321964528,86.0,No,No,No,9.304217753435424
146,BVLGARI,Perfume,3.5,-0.056338028169014086,-0.09744689144416294,86.0,No,No,No,9.304217753435424
147,BVLGARI,Cologne,5.0,-0.08450704225352113,-0.2886376924576106,72.0,No,No,No,8.651025360870298
148,BVLGARI,Perfume,1.0,-0.24413145539906103,-0.3200155915026311,114.0,Yes,No,No,10.414036550325743
149,BVLGARI,Cologne,4.5,-0.18779342723004694,-0.3393100760085753,113.0,Yes,No,No,10.377912920217971
150,BVLGARI,Cologne,5.0,0.3474178403755869,0.0,94.0,No,No,No,9.64443787350625
151,BVLGARI,Perfume Gift Sets,4.0,-0.215962441314554,-0.26641980120834147,71.0,Yes,No,Yes,8.601063404203895
152,BVLGARI,Cologne,0.0,-0.2535211267605634,-0.4190216332099006,113.0,Yes,No,No,10.377912920217971
153,BVLGARI,Cologne,5.0,0.6572769953051644,-0.09744689144416294,94.0,No,No,No,9.64443787350625
154,BVLGARI,Cologne,5.0,-0.215962441314554,-0.34184369518612356,72.0,Yes,No,No,8.651025360870298
155,BVLGARI,Cologne,4.5,0.15023474178403756,-0.23387253946599104,95.0,Yes,No,No,9.685517901520962
156,BVLGARI,Cologne,5.0,-0.20657276995305165,-0.3404794387059053,94.0,No,No,No,9.64443787350625
157,BVLGARI,Perfume,4.5,-0.11267605633802817,-0.11693626973299552,95.0,Yes,No,No,9.685517901520962
158,By Rosie Jane,Perfume,4.0,0.3474178403755869,0.09744689144416294,65.0,No,No,No,8.290427086042193
159,By Rosie Jane,Perfume,3.0,-0.03755868544600939,-0.29584876242447866,65.0,No,No,No,8.290427086042193
160,By Rosie Jane,Perfume Gift Sets,4.5,-0.028169014084507043,0.331319430910154,30.0,No,Yes,No,5.892806489984965
161,By Rosie Jane,Perfume,5.0,-0.16901408450704225,-0.2623270317676866,25.0,No,No,No,5.403531282328869
162,By Rosie Jane,Perfume,3.0,-0.19718309859154928,-0.39797310465796143,65.0,No,No,No,8.290427086042193
163,By Rosie Jane,Perfume Gift Sets,3.0,-0.24413145539906103,-0.36425648021828105,50.0,Yes,No,Yes,7.414182971912106
164,By Rosie Jane,Perfume,4.0,-0.20657276995305165,-0.28824790489183394,65.0,No,No,No,8.290427086042193
165,By Rosie Jane,Perfume,5.0,-0.24413145539906103,-0.3691288247904892,25.0,No,No,No,5.403531282328869
166,By Rosie Jane,Perfume,4.5,-0.07511737089201878,-0.11693626973299552,65.0,No,No,No,8.290427086042193
167,Calvin Klein,Perfume,4.5,5.098591549295775,1.6371077762619373,79.0,No,No,No,8.987791050934973
168,Calvin Klein,Perfume,4.5,1.4929577464788732,0.7211069966868057,65.0,No,No,No,8.290427086042193
169,Calvin Klein,Cologne,4.5,0.8356807511737089,-0.1364256480218281,83.0,No,No,No,9.170906395896624
170,Calvin Klein,Perfume,4.0,2.4225352112676055,0.09744689144416294,73.0,Yes,No,No,8.700502667256274
171,Calvin Klein,Perfume,4.5,-0.09389671361502347,-0.1364256480218281,26.0,Yes,No,No,5.506549404048792
172,Calvin Klein,Cologne,4.5,-0.2347417840375587,-0.3404794387059053,66.0,Yes,No,No,8.343558863768457
173,Calvin Klein,Perfume,4.5,-0.215962441314554,-0.26076788150458,77.0,Yes,No,No,8.893784278203992
174,Carolina Herrera,Perfume,4.5,2.2347417840375585,4.287663223543169,96.0,Yes,No,No,9.726295563932634
175,Carolina Herrera,Perfume,4.5,0.009389671361502348,0.17540440459949327,96.0,Yes,No,No,9.726295563932634
176,Carolina Herrera,Perfume,4.0,-0.24413145539906103,-0.31299941531865133,124.0,No,No,No,10.76359478028962
177,Carolina Herrera,Perfume Gift Sets,5.0,-0.24413145539906103,-0.2983823816020269,122.0,No,No,Yes,10.69530969343442
178,Carolina Herrera,Cologne,5.0,0.49765258215962443,0.019489378288832588,72.0,No,No,No,8.651025360870298
179,Carolina Herrera,Perfume,4.0,1.1549295774647887,0.3702981874878191,84.0,No,No,No,9.215713848773868
180,Carolina Herrera,Perfume,4.5,0.9389671361502347,0.1364256480218281,86.0,No,No,No,9.304217753435424
181,Carolina Herrera,Cologne,4.5,0.19718309859154928,-0.30091600077957514,92.0,No,Yes,No,9.561348581144523
182,Carolina Herrera,Perfume Gift Sets,5.0,-0.24413145539906103,-0.4170726953810173,123.0,No,No,Yes,10.72954964240846
183,Carolina Herrera,Perfume,4.5,-0.1596244131455399,-0.1364256480218281,86.0,No,No,No,9.304217753435424
184,CHANEL,Perfume,4.5,5.633802816901408,21.340869226271682,105.0,No,No,No,10.080522838937371
185,CHANEL,Perfume,5.0,3.943661971830986,12.979925940362502,85.0,No,No,No,9.260148490029655
186,CHANEL,Cologne,5.0,0.9671361502347418,3.157279282790879,95.0,No,No,No,9.685517901520962
187,CHANEL,Cologne,5.0,0.5070422535211268,2.1438316117715845,77.0,No,No,No,8.893784278203992
188,CHANEL,Perfume,4.5,0.6572769953051644,2.78698109530306,105.0,No,No,No,10.080522838937371
189,CHANEL,Perfume,4.5,1.7746478873239437,5.028259598518807,115.0,No,No,No,10.449938475397245
190,CHANEL,Perfume,4.5,0.8262910798122066,3.059832391346716,115.0,No,No,No,10.449938475397245
191,CHANEL,Perfume,5.0,0.49765258215962443,2.825959851880725,105.0,No,No,No,10.080522838937371
192,CHANEL,Perfume Gift Sets,3.0,-0.12206572769953052,1.0329370493081271,80.0,No,Yes,Yes,9.034169117693915
193,CHANEL,Perfume,4.5,0.10328638497652583,0.7405963749756382,135.0,No,No,No,11.12595725714876
194,CHANEL,Perfume,4.0,2.647887323943662,4.424088871564997,135.0,No,No,No,11.12595725714876
195,CHANEL,Perfume,4.5,0.6197183098591549,3.020853634769051,105.0,No,No,No,10.080522838937371
196,CHANEL,Cologne,5.0,-0.03755868544600939,0.1559150263106607,125.0,No,No,No,10.797447773219952
197,CHANEL,Perfume,4.5,0.3286384976525822,1.2862989670629508,105.0,No,No,No,10.080522838937371
198,CHANEL,Perfume,4.5,0.39436619718309857,1.7150652894172675,85.0,No,No,No,9.260148490029655
199,CHANEL,Perfume Gift Sets,4.5,0.14084507042253522,1.3057883453517833,110.0,No,No,No,10.268177897608886
200,CHANEL,Cologne,5.0,-0.03755868544600939,0.19489378288832587,77.0,No,No,No,8.893784278203992
201,CHANEL,Cologne,5.0,0.009389671361502348,0.1559150263106607,75.0,No,No,No,8.798047900293017
202,CHANEL,Perfume,4.0,1.192488262910798,2.3387253946599103,105.0,No,No,No,10.080522838937371
203,CHANEL,Perfume,5.0,0.018779342723004695,0.7990645098421361,105.0,No,No,No,10.080522838937371
204,CHANEL,Perfume,4.5,-0.06572769953051644,0.23387253946599104,85.0,No,No,No,9.260148490029655
205,CHANEL,Perfume,5.0,0.2535211267605634,1.500682128240109,85.0,No,No,No,9.260148490029655
206,CHANEL,Cologne,4.5,-0.18779342723004694,-0.07795751315533035,95.0,No,No,No,9.685517901520962
207,CHANEL,Perfume Gift Sets,3.5,-0.22535211267605634,-0.1364256480218281,200.0,Yes,No,Yes,12.926440913640182
208,CHANEL,Perfume,5.0,-0.12206572769953052,0.1364256480218281,85.0,No,No,No,9.260148490029655
209,CHANEL,Cologne Gift Sets,5.0,-0.19718309859154928,-0.17540440459949327,82.0,No,No,No,9.125718454601753
210,CHANEL,Perfume,4.5,-0.10328638497652583,0.17540440459949327,105.0,No,No,No,10.080522838937371
211,CHANEL,Cologne,4.5,-0.15023474178403756,-0.1559150263106607,75.0,No,No,No,8.798047900293017
212,CHANEL,Perfume,4.0,0.10328638497652583,0.8185538881309686,105.0,No,No,No,10.080522838937371
213,CHANEL,Perfume Gift Sets,5.0,-0.2347417840375587,-0.038978756577665176,190.0,Yes,No,Yes,12.679328397518558
214,CHANEL,Perfume,3.5,-0.18779342723004694,0.4092769440654843,130.0,No,No,No,10.963919948435288
215,CHANEL,Cologne Gift Sets,4.0,-0.19718309859154928,-0.1364256480218281,105.0,No,No,Yes,10.080522838937371
216,CHANEL,Perfume Gift Sets,4.0,-0.2347417840375587,0.2728512960436562,172.0,No,No,No,12.21048042833588
217,CHANEL,Perfume,4.5,0.26291079812206575,1.2862989670629508,85.0,No,No,No,9.260148490029655
218,CHANEL,Perfume,5.0,-0.13145539906103287,0.019489378288832588,85.0,No,No,No,9.260148490029655
219,CHANEL,Perfume Gift Sets,5.0,-0.2347417840375587,-0.25102319236016374,172.0,Yes,No,No,12.21048042833588
220,CHANEL,Perfume,2.5,-0.19718309859154928,-0.17540440459949327,70.0,Yes,No,Yes,8.550605122246802
221,CHANEL,Perfume,5.0,-0.2347417840375587,-0.1559150263106607,60.0,Yes,No,No,8.01579744448119
222,Chloé,Perfume,4.5,9.136150234741784,16.916780354706685,132.0,No,No,No,11.029250964463213
223,Chloé,Perfume,4.5,4.131455399061033,5.12570648996297,125.0,No,No,No,10.797447773219952
224,Chloé,Perfume,4.0,2.1690140845070425,2.358214772948743,132.0,No,No,No,11.029250964463213
225,Chloé,Perfume,4.5,1.568075117370892,2.1243422334827518,132.0,No,No,No,11.029250964463213
226,Chloé,Perfume Gift Sets,3.0,-0.13145539906103287,0.4677450789319821,29.0,No,No,Yes,5.79980421045907
227,Chloé,Perfume,4.0,2.807511737089202,-0.11693626973299552,119.0,No,No,No,10.591393419318646
228,Chloé,Perfume,4.0,0.3286384976525822,0.8380432664198012,132.0,No,No,No,11.029250964463213
229,Chloé,Perfume,4.0,1.7183098591549295,-0.32293899824595595,142.0,Yes,No,No,11.345879430108056
230,Chloé,Perfume,4.5,-0.06572769953051644,0.11693626973299552,145.0,No,No,Yes,11.437805170767303
231,Chloé,Perfume,4.0,0.5352112676056338,-0.25414149288637694,95.0,No,No,No,9.685517901520962
232,Chloé,Perfume,4.5,0.009389671361502348,-0.07795751315533035,132.0,No,No,No,11.029250964463213
233,Chloé,Perfume,5.0,-0.215962441314554,-0.05846813486649776,115.0,No,No,No,10.449938475397245
234,Chloé,Perfume,4.5,-0.18779342723004694,-0.07795751315533035,115.0,No,No,No,10.449938475397245
235,CLEAN RESERVE,Perfume,4.5,-0.046948356807511735,-0.21438316117715844,98.0,No,Yes,Yes,9.806965006640148
236,CLEAN RESERVE,Perfume,4.5,1.0140845070422535,0.6236601052426428,98.0,No,Yes,No,9.806965006640148
237,CLEAN RESERVE,Fragrance,0.0,-0.2535211267605634,-0.17540440459949327,48.0,No,Yes,No,7.28390388000638
238,CLEAN RESERVE,Perfume,4.5,0.7323943661971831,0.6236601052426428,98.0,No,No,No,9.806965006640148
239,CLEAN RESERVE,Perfume,4.5,0.5633802816901409,0.6431494835314754,98.0,No,No,No,9.806965006640148
240,CLEAN RESERVE,Fragrance,5.0,-0.19718309859154928,-0.09744689144416294,28.0,No,Yes,No,5.70452318145842
241,CLEAN RESERVE,Perfume,4.0,0.20657276995305165,0.07795751315533035,98.0,No,Yes,No,9.806965006640148
242,CLEAN RESERVE,Perfume,3.0,1.6901408450704225,0.1364256480218281,98.0,No,No,No,9.806965006640148
243,CLEAN RESERVE,Perfume,4.5,2.732394366197183,1.5786396413954396,44.0,No,No,No,7.011452756585834
244,CLEAN RESERVE,Perfume,4.0,4.751173708920188,1.5396608848177744,74.0,No,No,No,8.749506568302204
245,CLEAN RESERVE,Perfume,4.0,0.8262910798122066,0.25336191775482364,98.0,No,No,No,9.806965006640148
246,CLEAN RESERVE,Perfume,4.5,0.3192488262910798,0.4677450789319821,98.0,No,No,No,9.806965006640148
247,CLEAN RESERVE,Perfume,4.0,0.9483568075117371,0.5262132137984799,74.0,No,No,No,8.749506568302204
248,CLEAN RESERVE,Perfume,4.0,0.8450704225352113,0.6431494835314754,74.0,No,No,No,8.749506568302204
249,CLEAN RESERVE,Perfume,4.0,0.8356807511737089,0.25336191775482364,98.0,No,No,No,9.806965006640148
250,CLEAN RESERVE,Perfume,3.5,2.112676056338028,0.6236601052426428,74.0,No,No,No,8.749506568302204
251,CLEAN RESERVE,Perfume,4.0,1.812206572769953,0.35080880919898655,74.0,No,No,No,8.749506568302204
252,CLEAN RESERVE,Perfume,4.0,1.164319248826291,0.17540440459949327,74.0,No,No,No,8.749506568302204
253,CLEAN RESERVE,Perfume,4.0,0.3192488262910798,0.23387253946599104,98.0,No,No,No,9.806965006640148
254,CLEAN RESERVE,Perfume Gift Sets,4.0,-0.1784037558685446,-0.1364256480218281,20.0,No,Yes,Yes,4.839800743255356
255,CLEAN RESERVE,Perfume,4.5,-0.13145539906103287,-0.019489378288832588,74.0,No,No,No,8.749506568302204
256,CLEAN RESERVE,Perfume,4.0,0.03755868544600939,0.2728512960436562,74.0,No,No,No,8.749506568302204
257,CLEAN RESERVE,Perfume,4.5,-0.028169014084507043,-0.019489378288832588,74.0,No,No,No,8.749506568302204
258,CLEAN RESERVE,Perfume,4.5,0.07511737089201878,0.019489378288832588,24.0,No,No,No,5.297579160743061
259,CLEAN RESERVE,Perfume,4.5,-0.11267605633802817,-0.1559150263106607,74.0,No,No,No,8.749506568302204
260,CLEAN RESERVE,Perfume,4.5,-0.19718309859154928,-0.2976028064704736,68.0,Yes,No,No,8.448150593342275
261,CLEAN RESERVE,Perfume,3.5,-0.18779342723004694,-0.30208536347690507,44.0,No,No,Yes,7.011452756585834
262,CLEAN RESERVE,Cologne,4.5,-0.18779342723004694,-0.3447671019294484,72.0,Yes,No,No,8.651025360870298
263,CLEAN RESERVE,Perfume,4.5,-0.10328638497652583,-0.07795751315533035,98.0,No,No,No,9.806965006640148
264,CLEAN RESERVE,Perfume,4.5,-0.12206572769953052,-0.19489378288832587,98.0,No,Yes,No,9.806965006640148
265,CLINIQUE,Perfume,4.5,5.661971830985915,2.592087312414734,53.0,No,No,No,7.6029110335884
266,CLINIQUE,Perfume,5.0,-0.215962441314554,-0.1559150263106607,53.0,Yes,No,No,7.6029110335884
267,CLINIQUE,Perfume,4.0,0.3286384976525822,-0.019489378288832588,55.5,No,No,No,7.754536515778371
268,CLINIQUE,Cologne,5.0,0.4788732394366197,-0.05846813486649776,52.0,No,No,No,7.540854407524989
269,CLINIQUE,Perfume Gift Sets,0.0,-0.2535211267605634,-0.4129799259403625,55.0,Yes,No,Yes,7.72460071065679
270,CLINIQUE,Perfume,4.5,1.5023474178403755,0.0,77.0,No,No,No,8.893784278203992
271,Commodity,Perfume,4.0,0.3380281690140845,0.25336191775482364,26.0,No,Yes,No,5.506549404048792
272,Comptoir Sud Pacifique,Perfume,4.5,1.4178403755868545,0.8770220229974663,42.0,No,No,No,6.868662914071963
